primary_key,match_key,date,time_of_day,name_team_A,name_team_B,gametime,score_team_A,score_team_B,odd_win_team_A,odd_draw,odd_win_team_B,prob_win_team_A,prob_draw,prob_win_team_B
Dynamo_Dresden_versus_FC_Viktoria_Köln_time_2024-04-20 14:35:36,Dynamo_Dresden_versus_FC_Viktoria_Köln,2024-04-20,14:35:36,Dynamo Dresden,FC Viktoria Köln,33',0,0,1.4,4.0,7.5,0.6507571428571429,0.227765,0.12147466666666666
Bandirmaspor_versus_Tuzlaspor_time_2024-04-20 14:35:36,Bandirmaspor_versus_Tuzlaspor,2024-04-20,14:35:36,Bandirmaspor,Tuzlaspor,90'+6,1,1,12.0,1.03,22.0,0.07578083333333334,0.882883495145631,0.041335000000000004
Ethio_Electric_SC_versus_Oromia_Police_Fc_time_2024-04-20 14:35:36,Ethio_Electric_SC_versus_Oromia_Police_Fc,2024-04-20,14:35:36,Ethio Electric SC,Oromia Police Fc,83',1,0,1.0,11.0,60.0,0.9028700000000001,0.08207909090909092,0.015047833333333335
Skövde_AIK_versus_Trelleborgs_FF_time_2024-04-20 14:35:36,Skövde_AIK_versus_Trelleborgs_FF,2024-04-20,14:35:36,Skövde AIK,Trelleborgs FF,79',1,0,1.22,4.0,25.0,0.7386639344262296,0.2252925,0.036046800000000004
FC_Rosengaard_1917_versus_Onsala_BK_time_2024-04-20 14:35:36,FC_Rosengaard_1917_versus_Onsala_BK,2024-04-20,14:35:36,FC Rosengaard 1917,Onsala BK,78',1,1,2.9,1.6,7.0,0.30990689655172415,0.56170625,0.12839
Pattaya_United_FC_versus_Chanthaburi_time_2024-04-20 14:35:36,Pattaya_United_FC_versus_Chanthaburi,2024-04-20,14:35:36,Pattaya United FC,Chanthaburi,78',2,1,1.1,6.0,30.0,0.8196727272727272,0.15027333333333334,0.030054666666666667
Roea_(F)_versus_Vålerenga_(F)_time_2024-04-20 14:35:36,Roea_(F)_versus_Vålerenga_(F),2024-04-20,14:35:36,Roea (F),Vålerenga (F),77',0,2,80.0,25.0,1.0,0.0118765,0.0380048,0.95012
FC_Hirnyk-Sport_versus_Podillya_Khemlnitskiy_time_2024-04-20 14:35:36,FC_Hirnyk-Sport_versus_Podillya_Khemlnitskiy,2024-04-20,14:35:36,FC Hirnyk-Sport,Podillya Khemlnitskiy,77',1,0,1.4,3.4,10.0,0.6444285714285715,0.26535294117647057,0.09022
AFC_Eskilstuna_versus_Assyriska_FF_time_2024-04-20 14:35:36,AFC_Eskilstuna_versus_Assyriska_FF,2024-04-20,14:35:36,AFC Eskilstuna,Assyriska FF,76',3,3,2.8,1.85,5.0,0.3253607142857143,0.4924378378378378,0.182202
Istanbulspor_AS_versus_Fatih_Karagümrük_time_2024-04-20 14:35:48,Istanbulspor_AS_versus_Fatih_Karagümrük,2024-04-20,14:35:48,Istanbulspor AS,Fatih Karagümrük,90'+3,1,1,50.0,1.02,20.0,0.0190406,0.9333627450980393,0.047601500000000005
1._FC_Kaiserslautern_versus_SV_Wehen_Wies._time_2024-04-20 14:35:48,1._FC_Kaiserslautern_versus_SV_Wehen_Wies.,2024-04-20,14:35:48,1. FC Kaiserslautern,SV Wehen Wies.,78',1,1,3.3,1.65,6.0,0.2816909090909091,0.5633818181818182,0.15492999999999998
Fortuna_Düsseldorf_versus_Greuther_Fürth_time_2024-04-20 14:35:48,Fortuna_Düsseldorf_versus_Greuther_Fürth,2024-04-20,14:35:48,Fortuna Düsseldorf,Greuther Fürth,77',1,0,1.13,5.5,45.0,0.812637168141593,0.16696,0.02040622222222222
VfL_1899_Osnabrück_versus_Eintr._Braunschweig_time_2024-04-20 14:35:48,VfL_1899_Osnabrück_versus_Eintr._Braunschweig,2024-04-20,14:35:48,VfL 1899 Osnabrück,Eintr. Braunschweig,75',0,3,300.0,80.0,1.0,0.0032813666666666667,0.012305125,0.98441
Erzgebirge_Aue_versus_SpVgg_Unterhaching_time_2024-04-20 14:35:48,Erzgebirge_Aue_versus_SpVgg_Unterhaching,2024-04-20,14:35:48,Erzgebirge Aue,SpVgg Unterhaching,36',0,0,2.2,2.8,3.8,0.4228954545454545,0.33227500000000004,0.24483421052631582
Hallescher_FC_versus_SC_Verl_time_2024-04-20 14:35:48,Hallescher_FC_versus_SC_Verl,2024-04-20,14:35:48,Hallescher FC,SC Verl,35',1,0,1.35,4.3,9.0,0.6830814814814814,0.21445581395348837,0.10246222222222222
VfB_Lübeck_versus_Borussia_Dortmund_II_time_2024-04-20 14:35:48,VfB_Lübeck_versus_Borussia_Dortmund_II,2024-04-20,14:35:48,VfB Lübeck,Borussia Dortmund II,35',0,3,50.0,20.0,1.01,0.0188662,0.0471655,0.9339702970297029
RC_Celta_de_Vigo_versus_UD_Las_Palmas_time_2024-04-20 14:35:48,RC_Celta_de_Vigo_versus_UD_Las_Palmas,2024-04-20,14:35:48,RC Celta de Vigo,UD Las Palmas,35',0,1,3.4,3.2,2.1,0.2716235294117647,0.28859999999999997,0.43977142857142854
1860_München_versus_1._FC_Saarbrücken_time_2024-04-20 14:35:48,1860_München_versus_1._FC_Saarbrücken,2024-04-20,14:35:48,1860 München,1. FC Saarbrücken,33',0,1,10.0,5.0,1.27,0.091962,0.183924,0.7241102362204724
Dynamo_Dresden_versus_FC_Viktoria_Köln_time_2024-04-20 14:35:48,Dynamo_Dresden_versus_FC_Viktoria_Köln,2024-04-20,14:35:48,Dynamo Dresden,FC Viktoria Köln,33',0,0,1.4,4.0,7.5,0.6507571428571429,0.227765,0.12147466666666666
Bandirmaspor_versus_Tuzlaspor_time_2024-04-20 14:35:48,Bandirmaspor_versus_Tuzlaspor,2024-04-20,14:35:48,Bandirmaspor,Tuzlaspor,90'+7,1,1,12.0,1.03,22.0,0.07578083333333334,0.882883495145631,0.041335000000000004
Ethio_Electric_SC_versus_Oromia_Police_Fc_time_2024-04-20 14:35:48,Ethio_Electric_SC_versus_Oromia_Police_Fc,2024-04-20,14:35:48,Ethio Electric SC,Oromia Police Fc,83',1,0,1.0,11.0,60.0,0.9028700000000001,0.08207909090909092,0.015047833333333335
Skövde_AIK_versus_Trelleborgs_FF_time_2024-04-20 14:35:48,Skövde_AIK_versus_Trelleborgs_FF,2024-04-20,14:35:48,Skövde AIK,Trelleborgs FF,80',1,0,1.22,4.0,25.0,0.7386639344262296,0.2252925,0.036046800000000004
FC_Rosengaard_1917_versus_Onsala_BK_time_2024-04-20 14:35:48,FC_Rosengaard_1917_versus_Onsala_BK,2024-04-20,14:35:48,FC Rosengaard 1917,Onsala BK,78',1,1,3.1,1.6,7.0,0.2958258064516129,0.5731624999999999,0.13100857142857142
Pattaya_United_FC_versus_Chanthaburi_time_2024-04-20 14:35:48,Pattaya_United_FC_versus_Chanthaburi,2024-04-20,14:35:48,Pattaya United FC,Chanthaburi,78',2,1,1.1,6.0,30.0,0.8196727272727272,0.15027333333333334,0.030054666666666667
Roea_(F)_versus_Vålerenga_(F)_time_2024-04-20 14:35:48,Roea_(F)_versus_Vålerenga_(F),2024-04-20,14:35:48,Roea (F),Vålerenga (F),77',0,2,80.0,25.0,1.0,0.0118765,0.0380048,0.95012
FC_Hirnyk-Sport_versus_Podillya_Khemlnitskiy_time_2024-04-20 14:35:48,FC_Hirnyk-Sport_versus_Podillya_Khemlnitskiy,2024-04-20,14:35:48,FC Hirnyk-Sport,Podillya Khemlnitskiy,77',1,0,1.4,3.4,10.0,0.6444285714285715,0.26535294117647057,0.09022
AFC_Eskilstuna_versus_Assyriska_FF_time_2024-04-20 14:35:48,AFC_Eskilstuna_versus_Assyriska_FF,2024-04-20,14:35:48,AFC Eskilstuna,Assyriska FF,77',3,3,2.8,1.85,5.0,0.3253607142857143,0.4924378378378378,0.182202
Istanbulspor_AS_versus_Fatih_Karagümrük_time_2024-04-20 14:36:03,Istanbulspor_AS_versus_Fatih_Karagümrük,2024-04-20,14:36:03,Istanbulspor AS,Fatih Karagümrük,90'+3,1,1,50.0,1.02,20.0,0.0190406,0.9333627450980393,0.047601500000000005
1._FC_Kaiserslautern_versus_SV_Wehen_Wies._time_2024-04-20 14:36:03,1._FC_Kaiserslautern_versus_SV_Wehen_Wies.,2024-04-20,14:36:03,1. FC Kaiserslautern,SV Wehen Wies.,78',1,1,3.3,1.65,6.0,0.2816909090909091,0.5633818181818182,0.15492999999999998
Fortuna_Düsseldorf_versus_Greuther_Fürth_time_2024-04-20 14:36:03,Fortuna_Düsseldorf_versus_Greuther_Fürth,2024-04-20,14:36:03,Fortuna Düsseldorf,Greuther Fürth,77',1,0,1.13,5.5,45.0,0.812637168141593,0.16696,0.02040622222222222
VfL_1899_Osnabrück_versus_Eintr._Braunschweig_time_2024-04-20 14:36:03,VfL_1899_Osnabrück_versus_Eintr._Braunschweig,2024-04-20,14:36:03,VfL 1899 Osnabrück,Eintr. Braunschweig,75',0,3,300.0,80.0,1.0,0.0032813666666666667,0.012305125,0.98441
Erzgebirge_Aue_versus_SpVgg_Unterhaching_time_2024-04-20 14:36:03,Erzgebirge_Aue_versus_SpVgg_Unterhaching,2024-04-20,14:36:03,Erzgebirge Aue,SpVgg Unterhaching,36',0,0,2.2,2.8,3.8,0.4228954545454545,0.33227500000000004,0.24483421052631582
Hallescher_FC_versus_SC_Verl_time_2024-04-20 14:36:03,Hallescher_FC_versus_SC_Verl,2024-04-20,14:36:03,Hallescher FC,SC Verl,36',1,0,1.35,4.3,9.0,0.6830814814814814,0.21445581395348837,0.10246222222222222
VfB_Lübeck_versus_Borussia_Dortmund_II_time_2024-04-20 14:36:03,VfB_Lübeck_versus_Borussia_Dortmund_II,2024-04-20,14:36:03,VfB Lübeck,Borussia Dortmund II,35',0,3,50.0,20.0,1.01,0.0188662,0.0471655,0.9339702970297029
RC_Celta_de_Vigo_versus_UD_Las_Palmas_time_2024-04-20 14:36:03,RC_Celta_de_Vigo_versus_UD_Las_Palmas,2024-04-20,14:36:03,RC Celta de Vigo,UD Las Palmas,35',0,1,3.4,3.2,2.1,0.2716235294117647,0.28859999999999997,0.43977142857142854
1860_München_versus_1._FC_Saarbrücken_time_2024-04-20 14:36:03,1860_München_versus_1._FC_Saarbrücken,2024-04-20,14:36:03,1860 München,1. FC Saarbrücken,33',0,1,10.0,5.0,1.27,0.091962,0.183924,0.7241102362204724
Dynamo_Dresden_versus_FC_Viktoria_Köln_time_2024-04-20 14:36:03,Dynamo_Dresden_versus_FC_Viktoria_Köln,2024-04-20,14:36:03,Dynamo Dresden,FC Viktoria Köln,33',0,0,1.4,4.0,7.5,0.6507571428571429,0.227765,0.12147466666666666
Bandirmaspor_versus_Tuzlaspor_time_2024-04-20 14:36:03,Bandirmaspor_versus_Tuzlaspor,2024-04-20,14:36:03,Bandirmaspor,Tuzlaspor,90'+7,1,1,12.0,1.03,22.0,0.07578083333333334,0.882883495145631,0.041335000000000004
Ethio_Electric_SC_versus_Oromia_Police_Fc_time_2024-04-20 14:36:03,Ethio_Electric_SC_versus_Oromia_Police_Fc,2024-04-20,14:36:03,Ethio Electric SC,Oromia Police Fc,83',1,0,1.0,11.0,60.0,0.9028700000000001,0.08207909090909092,0.015047833333333335
Skövde_AIK_versus_Trelleborgs_FF_time_2024-04-20 14:36:03,Skövde_AIK_versus_Trelleborgs_FF,2024-04-20,14:36:03,Skövde AIK,Trelleborgs FF,80',1,0,1.18,4.5,25.0,0.7636949152542373,0.20025777777777776,0.0360464
FC_Rosengaard_1917_versus_Onsala_BK_time_2024-04-20 14:36:03,FC_Rosengaard_1917_versus_Onsala_BK,2024-04-20,14:36:03,FC Rosengaard 1917,Onsala BK,78',1,1,3.1,1.6,7.0,0.2958258064516129,0.5731624999999999,0.13100857142857142
Pattaya_United_FC_versus_Chanthaburi_time_2024-04-20 14:36:03,Pattaya_United_FC_versus_Chanthaburi,2024-04-20,14:36:03,Pattaya United FC,Chanthaburi,78',2,1,1.1,6.0,30.0,0.8196727272727272,0.15027333333333334,0.030054666666666667
Roea_(F)_versus_Vålerenga_(F)_time_2024-04-20 14:36:03,Roea_(F)_versus_Vålerenga_(F),2024-04-20,14:36:03,Roea (F),Vålerenga (F),77',0,2,80.0,25.0,1.0,0.0118765,0.0380048,0.95012
FC_Hirnyk-Sport_versus_Podillya_Khemlnitskiy_time_2024-04-20 14:36:03,FC_Hirnyk-Sport_versus_Podillya_Khemlnitskiy,2024-04-20,14:36:03,FC Hirnyk-Sport,Podillya Khemlnitskiy,77',1,0,1.4,3.4,10.0,0.6444285714285715,0.26535294117647057,0.09022
AFC_Eskilstuna_versus_Assyriska_FF_time_2024-04-20 14:36:03,AFC_Eskilstuna_versus_Assyriska_FF,2024-04-20,14:36:03,AFC Eskilstuna,Assyriska FF,77',3,3,2.8,1.8,5.2,0.3232035714285715,0.5027611111111111,0.1740326923076923
1._FC_Kaiserslautern_versus_SV_Wehen_Wies._time_2024-04-20 14:36:16,1._FC_Kaiserslautern_versus_SV_Wehen_Wies.,2024-04-20,14:36:16,1. FC Kaiserslautern,SV Wehen Wies.,78',1,1,3.3,1.65,6.0,0.2816909090909091,0.5633818181818182,0.15492999999999998
Fortuna_Düsseldorf_versus_Greuther_Fürth_time_2024-04-20 14:36:16,Fortuna_Düsseldorf_versus_Greuther_Fürth,2024-04-20,14:36:16,Fortuna Düsseldorf,Greuther Fürth,77',1,0,1.13,5.5,45.0,0.812637168141593,0.16696,0.02040622222222222
VfL_1899_Osnabrück_versus_Eintr._Braunschweig_time_2024-04-20 14:36:16,VfL_1899_Osnabrück_versus_Eintr._Braunschweig,2024-04-20,14:36:16,VfL 1899 Osnabrück,Eintr. Braunschweig,75',0,3,300.0,80.0,1.0,0.0032813666666666667,0.012305125,0.98441
Erzgebirge_Aue_versus_SpVgg_Unterhaching_time_2024-04-20 14:36:16,Erzgebirge_Aue_versus_SpVgg_Unterhaching,2024-04-20,14:36:16,Erzgebirge Aue,SpVgg Unterhaching,36',0,0,2.2,2.8,3.8,0.4228954545454545,0.33227500000000004,0.24483421052631582
Hallescher_FC_versus_SC_Verl_time_2024-04-20 14:36:16,Hallescher_FC_versus_SC_Verl,2024-04-20,14:36:16,Hallescher FC,SC Verl,36',1,0,1.35,4.3,9.0,0.6830814814814814,0.21445581395348837,0.10246222222222222
VfB_Lübeck_versus_Borussia_Dortmund_II_time_2024-04-20 14:36:16,VfB_Lübeck_versus_Borussia_Dortmund_II,2024-04-20,14:36:16,VfB Lübeck,Borussia Dortmund II,36',0,3,35.0,25.0,1.0,0.026737999999999998,0.0374332,0.9358299999999999
RC_Celta_de_Vigo_versus_UD_Las_Palmas_time_2024-04-20 14:36:16,RC_Celta_de_Vigo_versus_UD_Las_Palmas,2024-04-20,14:36:16,RC Celta de Vigo,UD Las Palmas,35',0,1,3.4,3.2,2.1,0.2716235294117647,0.28859999999999997,0.43977142857142854
1860_München_versus_1._FC_Saarbrücken_time_2024-04-20 14:36:16,1860_München_versus_1._FC_Saarbrücken,2024-04-20,14:36:16,1860 München,1. FC Saarbrücken,34',0,1,10.0,5.0,1.27,0.091962,0.183924,0.7241102362204724
Dynamo_Dresden_versus_FC_Viktoria_Köln_time_2024-04-20 14:36:16,Dynamo_Dresden_versus_FC_Viktoria_Köln,2024-04-20,14:36:16,Dynamo Dresden,FC Viktoria Köln,34',0,0,1.4,4.0,7.5,0.6507571428571429,0.227765,0.12147466666666666
Bandirmaspor_versus_Tuzlaspor_time_2024-04-20 14:36:16,Bandirmaspor_versus_Tuzlaspor,2024-04-20,14:36:16,Bandirmaspor,Tuzlaspor,90'+7,1,1,16.0,1.03,22.0,0.057933125,0.8999320388349514,0.04213318181818182
Ethio_Electric_SC_versus_Oromia_Police_Fc_time_2024-04-20 14:36:16,Ethio_Electric_SC_versus_Oromia_Police_Fc,2024-04-20,14:36:16,Ethio Electric SC,Oromia Police Fc,84',1,0,1.0,11.0,60.0,0.9028700000000001,0.08207909090909092,0.015047833333333335
Skövde_AIK_versus_Trelleborgs_FF_time_2024-04-20 14:36:16,Skövde_AIK_versus_Trelleborgs_FF,2024-04-20,14:36:16,Skövde AIK,Trelleborgs FF,80',1,0,1.18,4.5,25.0,0.7636949152542373,0.20025777777777776,0.0360464
Pattaya_United_FC_versus_Chanthaburi_time_2024-04-20 14:36:16,Pattaya_United_FC_versus_Chanthaburi,2024-04-20,14:36:16,Pattaya United FC,Chanthaburi,78',2,1,1.08,6.5,35.0,0.8354166666666666,0.1388076923076923,0.02577857142857143
Roea_(F)_versus_Vålerenga_(F)_time_2024-04-20 14:36:16,Roea_(F)_versus_Vålerenga_(F),2024-04-20,14:36:16,Roea (F),Vålerenga (F),77',0,2,80.0,30.0,1.0,0.011952250000000001,0.03187266666666667,0.95618
FC_Hirnyk-Sport_versus_Podillya_Khemlnitskiy_time_2024-04-20 14:36:16,FC_Hirnyk-Sport_versus_Podillya_Khemlnitskiy,2024-04-20,14:36:16,FC Hirnyk-Sport,Podillya Khemlnitskiy,77',1,0,1.4,3.4,10.0,0.6444285714285715,0.26535294117647057,0.09022
AFC_Eskilstuna_versus_Assyriska_FF_time_2024-04-20 14:36:16,AFC_Eskilstuna_versus_Assyriska_FF,2024-04-20,14:36:16,AFC Eskilstuna,Assyriska FF,77',3,3,2.8,1.8,5.2,0.3232035714285715,0.5027611111111111,0.1740326923076923
1._FC_Kaiserslautern_versus_SV_Wehen_Wies._time_2024-04-20 14:36:30,1._FC_Kaiserslautern_versus_SV_Wehen_Wies.,2024-04-20,14:36:30,1. FC Kaiserslautern,SV Wehen Wies.,78',1,1,3.3,1.65,6.0,0.2816909090909091,0.5633818181818182,0.15492999999999998
Fortuna_Düsseldorf_versus_Greuther_Fürth_time_2024-04-20 14:36:30,Fortuna_Düsseldorf_versus_Greuther_Fürth,2024-04-20,14:36:30,Fortuna Düsseldorf,Greuther Fürth,77',1,0,1.13,5.5,45.0,0.812637168141593,0.16696,0.02040622222222222
VfL_1899_Osnabrück_versus_Eintr._Braunschweig_time_2024-04-20 14:36:30,VfL_1899_Osnabrück_versus_Eintr._Braunschweig,2024-04-20,14:36:30,VfL 1899 Osnabrück,Eintr. Braunschweig,75',0,3,300.0,80.0,1.0,0.0032813666666666667,0.012305125,0.98441
Erzgebirge_Aue_versus_SpVgg_Unterhaching_time_2024-04-20 14:36:30,Erzgebirge_Aue_versus_SpVgg_Unterhaching,2024-04-20,14:36:30,Erzgebirge Aue,SpVgg Unterhaching,36',0,0,2.2,2.8,3.8,0.4228954545454545,0.33227500000000004,0.24483421052631582
Hallescher_FC_versus_SC_Verl_time_2024-04-20 14:36:30,Hallescher_FC_versus_SC_Verl,2024-04-20,14:36:30,Hallescher FC,SC Verl,36',1,0,1.35,4.3,9.0,0.6830814814814814,0.21445581395348837,0.10246222222222222
VfB_Lübeck_versus_Borussia_Dortmund_II_time_2024-04-20 14:36:30,VfB_Lübeck_versus_Borussia_Dortmund_II,2024-04-20,14:36:30,VfB Lübeck,Borussia Dortmund II,36',0,3,35.0,25.0,1.0,0.026737999999999998,0.0374332,0.9358299999999999
RC_Celta_de_Vigo_versus_UD_Las_Palmas_time_2024-04-20 14:36:30,RC_Celta_de_Vigo_versus_UD_Las_Palmas,2024-04-20,14:36:30,RC Celta de Vigo,UD Las Palmas,36',0,1,3.4,3.2,2.1,0.2716235294117647,0.28859999999999997,0.43977142857142854
1860_München_versus_1._FC_Saarbrücken_time_2024-04-20 14:36:30,1860_München_versus_1._FC_Saarbrücken,2024-04-20,14:36:30,1860 München,1. FC Saarbrücken,34',0,1,10.0,5.0,1.27,0.091962,0.183924,0.7241102362204724
Dynamo_Dresden_versus_FC_Viktoria_Köln_time_2024-04-20 14:36:30,Dynamo_Dresden_versus_FC_Viktoria_Köln,2024-04-20,14:36:30,Dynamo Dresden,FC Viktoria Köln,34',0,0,1.4,4.0,7.5,0.6507571428571429,0.227765,0.12147466666666666
Bandirmaspor_versus_Tuzlaspor_time_2024-04-20 14:36:30,Bandirmaspor_versus_Tuzlaspor,2024-04-20,14:36:30,Bandirmaspor,Tuzlaspor,90'+7,1,1,16.0,1.03,30.0,0.05859125,0.9101553398058252,0.031248666666666664
Ethio_Electric_SC_versus_Oromia_Police_Fc_time_2024-04-20 14:36:30,Ethio_Electric_SC_versus_Oromia_Police_Fc,2024-04-20,14:36:30,Ethio Electric SC,Oromia Police Fc,84',1,0,1.0,11.0,60.0,0.9028700000000001,0.08207909090909092,0.015047833333333335
Skövde_AIK_versus_Trelleborgs_FF_time_2024-04-20 14:36:30,Skövde_AIK_versus_Trelleborgs_FF,2024-04-20,14:36:30,Skövde AIK,Trelleborgs FF,80',1,0,1.18,4.5,25.0,0.7636949152542373,0.20025777777777776,0.0360464
FC_Rosengaard_1917_versus_Onsala_BK_time_2024-04-20 14:36:30,FC_Rosengaard_1917_versus_Onsala_BK,2024-04-20,14:36:30,FC Rosengaard 1917,Onsala BK,78',2,1,1.12,6.0,30.0,0.8169910714285714,0.152505,0.030501
Pattaya_United_FC_versus_Chanthaburi_time_2024-04-20 14:36:30,Pattaya_United_FC_versus_Chanthaburi,2024-04-20,14:36:30,Pattaya United FC,Chanthaburi,78',2,1,1.08,6.5,35.0,0.8354166666666666,0.1388076923076923,0.02577857142857143
Roea_(F)_versus_Vålerenga_(F)_time_2024-04-20 14:36:30,Roea_(F)_versus_Vålerenga_(F),2024-04-20,14:36:30,Roea (F),Vålerenga (F),78',0,2,80.0,30.0,1.0,0.011952250000000001,0.03187266666666667,0.95618
FC_Hirnyk-Sport_versus_Podillya_Khemlnitskiy_time_2024-04-20 14:36:30,FC_Hirnyk-Sport_versus_Podillya_Khemlnitskiy,2024-04-20,14:36:30,FC Hirnyk-Sport,Podillya Khemlnitskiy,77',1,0,1.4,3.4,10.0,0.6444285714285715,0.26535294117647057,0.09022
AFC_Eskilstuna_versus_Assyriska_FF_time_2024-04-20 14:36:30,AFC_Eskilstuna_versus_Assyriska_FF,2024-04-20,14:36:30,AFC Eskilstuna,Assyriska FF,77',3,3,2.8,1.8,5.2,0.3232035714285715,0.5027611111111111,0.1740326923076923
1._FC_Kaiserslautern_versus_SV_Wehen_Wies._time_2024-04-20 14:36:44,1._FC_Kaiserslautern_versus_SV_Wehen_Wies.,2024-04-20,14:36:44,1. FC Kaiserslautern,SV Wehen Wies.,78',1,1,3.4,1.6,6.0,0.27087941176470587,0.57561875,0.15349833333333332
Fortuna_Düsseldorf_versus_Greuther_Fürth_time_2024-04-20 14:36:44,Fortuna_Düsseldorf_versus_Greuther_Fürth,2024-04-20,14:36:44,Fortuna Düsseldorf,Greuther Fürth,78',1,0,1.13,5.5,45.0,0.812637168141593,0.16696,0.02040622222222222
VfL_1899_Osnabrück_versus_Eintr._Braunschweig_time_2024-04-20 14:36:44,VfL_1899_Osnabrück_versus_Eintr._Braunschweig,2024-04-20,14:36:44,VfL 1899 Osnabrück,Eintr. Braunschweig,75',0,3,300.0,80.0,1.0,0.0032813666666666667,0.012305125,0.98441
Erzgebirge_Aue_versus_SpVgg_Unterhaching_time_2024-04-20 14:36:44,Erzgebirge_Aue_versus_SpVgg_Unterhaching,2024-04-20,14:36:44,Erzgebirge Aue,SpVgg Unterhaching,36',0,0,2.2,2.8,3.8,0.4228954545454545,0.33227500000000004,0.24483421052631582
Hallescher_FC_versus_SC_Verl_time_2024-04-20 14:36:44,Hallescher_FC_versus_SC_Verl,2024-04-20,14:36:44,Hallescher FC,SC Verl,36',1,0,1.35,4.3,9.0,0.6830814814814814,0.21445581395348837,0.10246222222222222
VfB_Lübeck_versus_Borussia_Dortmund_II_time_2024-04-20 14:36:44,VfB_Lübeck_versus_Borussia_Dortmund_II,2024-04-20,14:36:44,VfB Lübeck,Borussia Dortmund II,36',0,3,35.0,25.0,1.0,0.026737999999999998,0.0374332,0.9358299999999999
RC_Celta_de_Vigo_versus_UD_Las_Palmas_time_2024-04-20 14:36:44,RC_Celta_de_Vigo_versus_UD_Las_Palmas,2024-04-20,14:36:44,RC Celta de Vigo,UD Las Palmas,36',0,1,3.4,3.2,2.1,0.2716235294117647,0.28859999999999997,0.43977142857142854
1860_München_versus_1._FC_Saarbrücken_time_2024-04-20 14:36:44,1860_München_versus_1._FC_Saarbrücken,2024-04-20,14:36:44,1860 München,1. FC Saarbrücken,34',0,1,10.0,5.0,1.27,0.091962,0.183924,0.7241102362204724
Dynamo_Dresden_versus_FC_Viktoria_Köln_time_2024-04-20 14:36:44,Dynamo_Dresden_versus_FC_Viktoria_Köln,2024-04-20,14:36:44,Dynamo Dresden,FC Viktoria Köln,34',0,0,1.4,4.0,7.5,0.6507571428571429,0.227765,0.12147466666666666
Bandirmaspor_versus_Tuzlaspor_time_2024-04-20 14:36:44,Bandirmaspor_versus_Tuzlaspor,2024-04-20,14:36:44,Bandirmaspor,Tuzlaspor,90'+7,1,1,16.0,1.03,30.0,0.05859125,0.9101553398058252,0.031248666666666664
Ethio_Electric_SC_versus_Oromia_Police_Fc_time_2024-04-20 14:36:44,Ethio_Electric_SC_versus_Oromia_Police_Fc,2024-04-20,14:36:44,Ethio Electric SC,Oromia Police Fc,84',1,0,1.0,11.0,60.0,0.9028700000000001,0.08207909090909092,0.015047833333333335
Skövde_AIK_versus_Trelleborgs_FF_time_2024-04-20 14:36:44,Skövde_AIK_versus_Trelleborgs_FF,2024-04-20,14:36:44,Skövde AIK,Trelleborgs FF,80',1,0,1.18,4.5,25.0,0.7636949152542373,0.20025777777777776,0.0360464
FC_Rosengaard_1917_versus_Onsala_BK_time_2024-04-20 14:36:44,FC_Rosengaard_1917_versus_Onsala_BK,2024-04-20,14:36:44,FC Rosengaard 1917,Onsala BK,79',2,1,1.1,6.0,30.0,0.8196727272727272,0.15027333333333334,0.030054666666666667
Pattaya_United_FC_versus_Chanthaburi_time_2024-04-20 14:36:44,Pattaya_United_FC_versus_Chanthaburi,2024-04-20,14:36:44,Pattaya United FC,Chanthaburi,79',2,1,1.08,6.5,35.0,0.8354166666666666,0.1388076923076923,0.02577857142857143
Roea_(F)_versus_Vålerenga_(F)_time_2024-04-20 14:36:44,Roea_(F)_versus_Vålerenga_(F),2024-04-20,14:36:44,Roea (F),Vålerenga (F),78',0,2,80.0,30.0,1.0,0.011952250000000001,0.03187266666666667,0.95618
FC_Hirnyk-Sport_versus_Podillya_Khemlnitskiy_time_2024-04-20 14:36:44,FC_Hirnyk-Sport_versus_Podillya_Khemlnitskiy,2024-04-20,14:36:44,FC Hirnyk-Sport,Podillya Khemlnitskiy,78',1,0,1.4,3.4,10.0,0.6444285714285715,0.26535294117647057,0.09022
AFC_Eskilstuna_versus_Assyriska_FF_time_2024-04-20 14:36:44,AFC_Eskilstuna_versus_Assyriska_FF,2024-04-20,14:36:44,AFC Eskilstuna,Assyriska FF,78',3,3,2.8,1.8,5.2,0.3232035714285715,0.5027611111111111,0.1740326923076923
1._FC_Kaiserslautern_versus_SV_Wehen_Wies._time_2024-04-20 14:36:56,1._FC_Kaiserslautern_versus_SV_Wehen_Wies.,2024-04-20,14:36:56,1. FC Kaiserslautern,SV Wehen Wies.,79',1,1,3.4,1.6,6.0,0.27087941176470587,0.57561875,0.15349833333333332
Fortuna_Düsseldorf_versus_Greuther_Fürth_time_2024-04-20 14:36:56,Fortuna_Düsseldorf_versus_Greuther_Fürth,2024-04-20,14:36:56,Fortuna Düsseldorf,Greuther Fürth,78',1,0,1.13,5.5,45.0,0.812637168141593,0.16696,0.02040622222222222
VfL_1899_Osnabrück_versus_Eintr._Braunschweig_time_2024-04-20 14:36:56,VfL_1899_Osnabrück_versus_Eintr._Braunschweig,2024-04-20,14:36:56,VfL 1899 Osnabrück,Eintr. Braunschweig,76',0,3,300.0,80.0,1.0,0.0032813666666666667,0.012305125,0.98441
